h_tot_m [mm],PT8_w_m [°C],PT6_m [°C],PT5_m [°C],PT4_m [°C],PT3_m [°C],PT3_m [°C],PT1_c_m [°C],time_h_m [h]
12.21972117,7.081649,2.852198,0.7260905,-2.472803,-4.853052,-4.853052,-9.088672,97.36666667
12.22233617,7.157585,2.898706,0.7931967,-2.409986,-4.770557,-4.770557,-9.032763,97.4
12.22546117,7.071306,2.848536,0.7192791,-2.468262,-4.834131,-4.834131,-9.103564,97.43333333
12.22873617,7.146989,2.918848,0.8012696,-2.392578,-4.754916,-4.754916,-9.01018,97.46666667
12.23254617,7.112805,2.888086,0.7649415,-2.420833,-4.789478,-4.789478,-9.052051,97.5
12.23514617,7.0872,2.868799,0.7535889,-2.43925,-4.813192,-4.813192,-9.066211,97.53333333
12.24032117,7.083667,2.856592,0.7281088,-2.439754,-4.828329,-4.828329,-9.076709,97.56666667
12.24344117,7.112679,2.893946,0.7621664,-2.423104,-4.78973,-4.78973,-9.051562,97.6
12.24476617,7.109904,2.888575,0.7765462,-2.418058,-4.783802,-4.783802,-9.046679,97.63333333
12.24736117,7.083668,2.861719,0.7432455,-2.449719,-4.811931,-4.811931,-9.078418,97.66666667
12.24693617,7.064494,2.859155,0.7172608,-2.46473,-4.828833,-4.828833,-9.088428,97.7
12.24665617,7.088209,2.839502,0.7494263,-2.457162,-4.832617,-4.832617,-9.079761,97.73333333
12.24727117,7.110535,2.877832,0.7524536,-2.427645,-4.785189,-4.785189,-9.05498,97.76666667
12.24696617,7.111166,2.878321,0.774528,-2.436727,-4.795028,-4.795028,-9.058642,97.8
12.24843117,7.104607,2.890772,0.7631755,-2.442025,-4.806885,-4.806885,-9.057666,97.83333333
12.25149117,7.105868,2.877588,0.7619141,-2.427645,-4.790235,-4.790235,-9.064746,97.86666667
12.25534117,7.116716,2.874659,0.7644369,-2.429411,-4.802597,-4.802597,-9.053271,97.9
12.25754117,7.08947,2.87002,0.7404704,-2.425122,-4.802344,-4.802344,-9.073779,97.93333333
12.26193617,7.103345,2.869043,0.7513185,-2.455396,-4.817481,-4.817481,-9.080859,97.96666667
12.26551117,7.120752,2.89126,0.7767985,-2.428654,-4.792253,-4.792253,-9.031787,98
12.26931117,7.11167,2.884912,0.7634277,-2.411752,-4.796289,-4.796289,-9.060351,98.03333333
12.27296617,7.099561,2.87295,0.7591391,-2.433952,-4.793262,-4.793262,-9.068164,98.06666667
12.27674117,7.097795,2.881006,0.7707438,-2.431177,-4.825049,-4.825049,-9.077441,98.1
12.27793117,7.090731,2.865625,0.7422364,-2.457162,-4.811931,-4.811931,-9.072314,98.13333333
12.27898617,7.104607,2.871973,0.7588868,-2.455648,-4.821013,-4.821013,-9.06499,98.16666667
12.27949117,7.094263,2.858057,0.7374431,-2.455396,-4.820887,-4.820887,-9.09209,98.2
12.27926117,7.099813,2.874902,0.7707438,-2.428906,-4.79856,-4.79856,-9.055224,98.23333333
12.27937117,7.113689,2.885401,0.7709962,-2.423104,-4.801839,-4.801839,-9.064746,98.26666667
12.27982117,7.125546,2.863428,0.7638062,-2.439502,-4.811426,-4.811426,-9.064013,98.3
12.28021617,7.122266,2.888086,0.7730144,-2.429411,-4.799316,-4.799316,-9.0479,98.33333333
12.28146617,7.092497,2.881739,0.7480388,-2.444295,-4.81849,-4.81849,-9.074512,98.36666667
12.28336117,7.099056,2.869776,0.7515707,-2.441016,-4.817733,-4.817733,-9.085986,98.4
12.28537117,7.115454,2.880518,0.7697347,-2.442529,-4.797046,-4.797046,-9.054248,98.43333333
12.28732617,7.11722,2.886621,0.7697348,-2.423609,-4.782666,-4.782666,-9.039355,98.46666667
12.29104117,7.077865,2.857691,0.7318929,-2.464478,-4.827572,-4.827572,-9.097461,98.5
12.29432117,7.123275,2.892114,0.7863851,-2.423356,-4.797046,-4.797046,-9.039355,98.53333333
12.29704617,7.105363,2.870264,0.7638062,-2.451611,-4.812687,-4.812687,-9.065845,98.56666667
12.30068117,7.112427,2.876856,0.7516968,-2.441268,-4.784432,-4.784432,-9.057422,98.6
12.30487617,7.07837,2.864893,0.7477865,-2.439754,-4.824544,-4.824544,-9.085254,98.63333333
12.30724117,7.091993,2.875391,0.7611573,-2.443791,-4.808651,-4.808651,-9.068896,98.66666667
12.30875617,7.115202,2.881739,0.7697348,-2.4448,-4.807894,-4.807894,-9.058154,98.7
12.30960117,7.094263,2.870752,0.7604005,-2.443538,-4.826058,-4.826058,-9.070117,98.73333333
12.31018117,7.088965,2.868067,0.7503093,-2.469775,-4.815588,-4.815588,-9.066699,98.76666667
12.30999117,7.107634,2.888819,0.7664551,-2.454134,-4.800578,-4.800578,-9.064502,98.8
12.31046617,7.108896,2.886377,0.7566163,-2.443034,-4.800073,-4.800073,-9.057055,98.83333333
12.31049617,7.123401,2.909815,0.788025,-2.403174,-4.783676,-4.783676,-9.034961,98.86666667
12.31138117,7.131726,2.894922,0.7899171,-2.411247,-4.780143,-4.780143,-9.042041,98.9
12.31433117,7.088209,2.858545,0.7339112,-2.449593,-4.823283,-4.823283,-9.082812,98.93333333
12.31800617,7.124789,2.903467,0.7750326,-2.416545,-4.794775,-4.794775,-9.038379,98.96666667
12.32120617,7.150017,2.903711,0.7972331,-2.404435,-4.785189,-4.785189,-9.03081,99
12.32439617,7.139421,2.90127,0.780835,-2.413265,-4.781153,-4.781153,-9.04375,99.03333333
12.32747117,7.116464,2.907129,0.7730144,-2.430042,-4.792758,-4.792758,-9.051806,99.06666667
12.33045117,7.125798,2.902491,0.7997559,-2.406201,-4.792253,-4.792253,-9.031787,99.1
12.33355617,7.123779,2.89834,0.7796997,-2.414274,-4.793766,-4.793766,-9.050464,99.13333333
12.33814617,7.121887,2.877344,0.7725098,-2.426636,-4.791749,-4.791749,-9.043262,99.16666667
12.34083617,7.129582,2.903955,0.7742758,-2.430672,-4.781153,-4.781153,-9.046924,99.2
12.34315617,7.11495,2.897364,0.7702393,-2.428906,-4.802596,-4.802596,-9.055469,99.23333333
12.34375117,7.129835,2.909327,0.7876465,-2.408724,-4.780396,-4.780396,-9.028857,99.26666667
12.34336617,7.136898,2.901514,0.7878988,-2.407967,-4.778503,-4.778503,-9.027637,99.3
12.34380617,7.123023,2.902491,0.7866374,-2.413769,-4.788342,-4.788342,-9.0479,99.33333333
12.34345617,7.151531,2.928369,0.7987468,-2.410238,-4.781405,-4.781405,-9.035205,99.36666667
12.34460617,7.115707,2.882959,0.7543457,-2.426636,-4.797299,-4.797299,-9.069873,99.4
12.34503617,7.12113,2.882471,0.7800782,-2.436979,-4.797298,-4.797298,-9.057666,99.43333333
12.34783117,7.133114,2.904444,0.7896647,-2.422347,-4.774846,-4.774846,-9.040332,99.46666667
12.35108117,7.13816,2.920313,0.7997559,-2.415788,-4.779387,-4.779387,-9.043506,99.5
12.35438617,7.099308,2.882227,0.7561117,-2.457162,-4.823283,-4.823283,-9.06084,99.53333333
12.35811117,7.121509,2.908838,0.7931967,-2.416797,-4.796037,-4.796037,-9.057178,99.56666667
12.36112117,7.142952,2.916651,0.8015218,-2.40658,-4.778504,-4.778504,-9.046924,99.6
12.36408117,7.122014,2.888452,0.7747803,-2.426257,-4.805119,-4.805119,-9.06084,99.63333333
12.36838117,7.133871,2.901514,0.7785645,-2.425122,-4.800326,-4.800326,-9.037646,99.66666667
12.37131617,7.125293,2.9042,0.7755371,-2.423356,-4.778378,-4.778378,-9.033252,99.7
12.37409617,7.129077,2.896875,0.7914307,-2.425879,-4.799821,-4.799821,-9.071338,99.73333333
12.37567617,7.112932,2.887598,0.7462729,-2.436727,-4.806885,-4.806885,-9.060596,99.76666667
12.37680117,7.116211,2.882959,0.7591391,-2.441016,-4.821012,-4.821012,-9.071338,99.8
12.37722117,7.116968,2.898096,0.7684734,-2.439754,-4.798055,-4.798055,-9.061816,99.83333333
12.37713117,7.126555,2.896875,0.780835,-2.431429,-4.794019,-4.794019,-9.054248,99.86666667
12.37700617,7.141187,2.909693,0.8073242,-2.41604,-4.786955,-4.786955,-9.026172,99.9
12.37730117,7.122519,2.904566,0.7644369,-2.4337,-4.795028,-4.795028,-9.067309,99.93333333
12.37775617,7.130339,2.901026,0.773645,-2.430925,-4.786451,-4.786451,-9.047168,99.96666667
12.37981617,7.113184,2.88418,0.7508138,-2.434457,-4.81294,-4.81294,-9.062304,100
12.38260617,7.115959,2.885645,0.7611573,-2.451359,-4.807894,-4.807894,-9.068408,100.0333333
12.38539117,7.143205,2.921778,0.7929444,-2.418311,-4.7698,-4.7698,-9.020068,100.0666667
12.38840117,7.122519,2.892237,0.7803304,-2.433952,-4.791244,-4.791244,-9.047168,100.1
12.39159117,7.146233,2.926661,0.8194336,-2.406454,-4.778882,-4.778882,-9.028125,100.1333333
12.39568617,7.12933,2.917627,0.7987468,-2.420581,-4.787586,-4.787586,-9.041064,100.1666667
12.39937117,7.139169,2.916651,0.7967286,-2.398633,-4.770557,-4.770557,-9.046679,100.2
12.40280617,7.150774,2.929834,0.794458,-2.393587,-4.762989,-4.762989,-9.036181,100.2333333
12.40514117,7.122644,2.900782,0.7706177,-2.435718,-4.804867,-4.804867,-9.055469,100.2666667
12.40679617,7.12605,2.904444,0.7828532,-2.430925,-4.786955,-4.786955,-9.046679,100.3
12.40702117,7.10713,2.903955,0.7747803,-2.432438,-4.798055,-4.798055,-9.055713,100.3333333
12.40777617,7.131348,2.906641,0.7863851,-2.423356,-4.790235,-4.790235,-9.050342,100.3666667
12.40735117,7.134628,2.909815,0.7926921,-2.414022,-4.804362,-4.804362,-9.038867,100.4
12.40737117,7.128573,2.905909,0.7833578,-2.417175,-4.788342,-4.788342,-9.031787,100.4333333
12.40759617,7.157585,2.92544,0.8042969,-2.400903,-4.769548,-4.769548,-9.013232,100.4666667
12.40825117,7.133619,2.908838,0.78361,-2.411499,-4.788469,-4.788469,-9.035083,100.5
12.41023117,7.138538,2.893702,0.7653199,-2.438745,-4.803857,-4.803857,-9.05498,100.5333333
12.41243617,7.14535,2.927393,0.7921875,-2.407967,-4.77863,-4.77863,-9.036181,100.5666667
12.41552617,7.118986,2.889551,0.773519,-2.438998,-4.802597,-4.802597,-9.063525,100.6
12.41986617,7.139673,2.922998,0.7962241,-2.429916,-4.77535,-4.77535,-9.042041,100.6333333
12.42394617,7.103849,2.882959,0.7551026,-2.456909,-4.824544,-4.824544,-9.073779,100.6666667
12.42742617,7.14371,2.919092,0.8169108,-2.397372,-4.773962,-4.773962,-9.02251,100.7
12.43145617,7.124032,2.90127,0.7715006,-2.419067,-4.799316,-4.799316,-9.078174,100.7333333
12.43461117,7.139925,2.923609,0.8005127,-2.406201,-4.768034,-4.768034,-9.039599,100.7666667
12.43789617,7.113184,2.910791,0.7694824,-2.419572,-4.804615,-4.804615,-9.043139,100.8
12.43951617,7.14989,2.93667,0.8075766,-2.405949,-4.765007,-4.765007,-9.024219,100.8333333
12.44016617,7.124537,2.906397,0.7949626,-2.435718,-4.803353,-4.803353,-9.039844,100.8666667
12.44017617,7.119491,2.896143,0.7767985,-2.450602,-4.799821,-4.799821,-9.06084,100.9
12.44052617,7.095777,2.864893,0.7629232,-2.452116,-4.825049,-4.825049,-9.07207,100.9333333
12.44085617,7.119238,2.893213,0.7757894,-2.439502,-4.803479,-4.803479,-9.044238,100.9666667
12.44110117,7.140682,2.907618,0.7972331,-2.418311,-4.79856,-4.79856,-9.045459,101
12.44239117,7.140682,2.883692,0.7805827,-2.42714,-4.787964,-4.787964,-9.055469,101.0333333
12.44420617,7.144466,2.89712,0.7934489,-2.432943,-4.790487,-4.790487,-9.048633,101.0666667
12.44652617,7.140808,2.913965,0.7963501,-2.420581,-4.784685,-4.784685,-9.046435,101.1
12.45044117,7.119996,2.911768,0.7810873,-2.436727,-4.800074,-4.800074,-9.070849,101.1333333
12.45462617,7.128321,2.908838,0.7775554,-2.438998,-4.798812,-4.798812,-9.0479,101.1666667
12.45723117,7.118734,2.889795,0.7886557,-2.438493,-4.806885,-4.806885,-9.044726,101.2
12.46076617,7.13488,2.918116,0.7997559,-2.437989,-4.798812,-4.798812,-9.047168,101.2333333
12.46433617,7.136646,2.900049,0.7896647,-2.437232,-4.795911,-4.795911,-9.049121,101.2666667
12.46814117,7.13488,2.904199,0.7689779,-2.445557,-4.807642,-4.807642,-9.054492,101.3
12.47049617,7.139168,2.907129,0.7987468,-2.425879,-4.790991,-4.790991,-9.043872,101.3333333
12.47136117,7.115202,2.891993,0.7588868,-2.438493,-4.805119,-4.805119,-9.073535,101.3666667
12.47214117,7.11659,2.888575,0.7540935,-2.447575,-4.819247,-4.819247,-9.081836,101.4
12.47189117,7.114445,2.903711,0.7803304,-2.452621,-4.816976,-4.816976,-9.061816,101.4333333
12.47207617,7.125294,2.902002,0.7773032,-2.429915,-4.806885,-4.806885,-9.055713,101.4666667
12.47172617,7.115959,2.893946,0.7783122,-2.436223,-4.818742,-4.818742,-9.060596,101.5
12.47262117,7.099308,2.869532,0.7510661,-2.46145,-4.831104,-4.831104,-9.073535,101.5333333
12.47407117,7.115959,2.881128,0.7664552,-2.454639,-4.800073,-4.800073,-9.072803,101.5666667
12.47705117,7.135132,2.906763,0.7876465,-2.424113,-4.787964,-4.787964,-9.042285,101.6
12.48002617,7.12378,2.885889,0.7706177,-2.438493,-4.798055,-4.798055,-9.053393,101.6333333
12.48325117,7.114697,2.87002,0.7604004,-2.452621,-4.811678,-4.811678,-9.071094,101.6666667
12.48591117,7.144214,2.899805,0.7863851,-2.426131,-4.783423,-4.783423,-9.033496,101.7
12.48851617,7.140178,2.911768,0.8035401,-2.424365,-4.785441,-4.785441,-9.033252,101.7333333
12.49095617,7.161874,2.916651,0.8065674,-2.42159,-4.771566,-4.771566,-9.010058,101.7666667
12.49369617,7.129077,2.904688,0.787142,-2.441016,-4.814201,-4.814201,-9.059375,101.8
12.49697617,7.140682,2.923243,0.8030356,-2.423987,-4.77207,-4.77207,-9.023486,101.8333333
12.49889617,7.121256,2.889185,0.7679688,-2.449846,-4.805624,-4.805624,-9.055224,101.8666667
12.50085617,7.104858,2.893946,0.7616618,-2.439502,-4.814958,-4.814958,-9.060351,101.9
12.50074117,7.127942,2.905176,0.7846192,-2.435718,-4.798055,-4.798055,-9.042285,101.9333333
12.50152617,7.134123,2.902979,0.7954671,-2.435466,-4.790991,-4.790991,-9.052783,101.9666667
12.50161617,7.121761,2.897364,0.779069,-2.436727,-4.806381,-4.806381,-9.05498,102
12.50181617,7.142448,2.923243,0.7926921,-2.425627,-4.784432,-4.784432,-9.02959,102.0333333
12.50191617,7.12933,2.898096,0.7843669,-2.4337,-4.804362,-4.804362,-9.059863,102.0666667
12.50249117,7.138412,2.897852,0.7894125,-2.425501,-4.79856,-4.79856,-9.038379,102.1
12.50512617,7.160613,2.918848,0.8166586,-2.403174,-4.785441,-4.785441,-9.015674,102.1333333
12.50796617,7.13488,2.902491,0.7861329,-2.436222,-4.800074,-4.800074,-9.034717,102.1666667
12.51136117,7.119996,2.902002,0.7562378,-2.449341,-4.806633,-4.806633,-9.079028,102.2
12.51476617,7.101831,2.864893,0.7515707,-2.463469,-4.817228,-4.817228,-9.075488,102.2333333
12.51778617,7.149512,2.91836,0.800765,-2.427897,-4.78746,-4.78746,-9.025439,102.2666667
12.52213117,7.129835,2.897608,0.7929444,-2.431934,-4.794271,-4.794271,-9.043017,102.3
12.52556117,7.134375,2.91128,0.7942058,-2.407715,-4.773837,-4.773837,-9.036426,102.3333333
12.52971617,7.131601,2.901514,0.7868897,-2.433952,-4.794775,-4.794775,-9.050586,102.3666667
12.53222117,7.12277,2.887354,0.7767985,-2.45199,-4.822274,-4.822274,-9.063769,102.4
12.53311117,7.11167,2.885156,0.7878988,-2.438998,-4.810921,-4.810921,-9.053027,102.4333333
12.53344117,7.142953,2.902246,0.7891602,-2.428402,-4.793766,-4.793766,-9.048633,102.4666667
12.53417117,7.112805,2.89419,0.7675903,-2.443034,-4.812687,-4.812687,-9.058642,102.5
12.53444117,7.122519,2.876612,0.7720053,-2.453882,-4.809408,-4.809408,-9.055224,102.5333333
12.53423617,7.133871,2.903223,0.7848715,-2.457918,-4.80411,-4.80411,-9.046191,102.5666667
12.53395617,7.112932,2.887842,0.7755372,-2.438241,-4.812435,-4.812435,-9.064013,102.6
12.53479117,7.096029,2.882227,0.7553549,-2.462964,-4.829842,-4.829842,-9.070849,102.6333333
12.53687617,7.134628,2.908106,0.785376,-2.443665,-4.795911,-4.795911,-9.051806,102.6666667
12.53986617,7.115454,2.89541,0.769987,-2.442782,-4.808146,-4.808146,-9.055469,102.7
12.54326617,7.142701,2.918604,0.7846192,-2.419824,-4.779639,-4.779639,-9.035083,102.7333333
12.54644617,7.117346,2.901514,0.7842408,-2.426131,-4.797298,-4.797298,-9.048633,102.7666667
12.55097117,7.154053,2.9125,0.7863851,-2.439754,-4.794775,-4.794775,-9.041797,102.8
12.55377617,7.147242,2.912012,0.8058106,-2.428654,-4.784937,-4.784937,-9.044482,102.8333333
12.55791617,7.118229,2.912012,0.7851238,-2.442529,-4.797551,-4.797551,-9.03081,102.8666667
12.56131617,7.139168,2.917139,0.800765,-2.420581,-4.78973,-4.78973,-9.021533,102.9
12.56407617,7.129582,2.89419,0.7795736,-2.438998,-4.821643,-4.821643,-9.056445,102.9333333
12.56572617,7.120247,2.898706,0.8020265,-2.444043,-4.801335,-4.801335,-9.045947,102.9666667
12.56626617,7.138412,2.914698,0.8060629,-2.434457,-4.79074,-4.79074,-9.030322,103
12.56646617,7.126554,2.899805,0.7759156,-2.445557,-4.791496,-4.791496,-9.072436,103.0333333
12.56662617,7.134754,2.898096,0.7833578,-2.441016,-4.792,-4.792,-9.047656,103.0666667
12.56630117,7.09502,2.883692,0.765446,-2.465487,-4.836654,-4.836654,-9.084765,103.1
12.56621117,7.128321,2.887842,0.7730144,-2.465487,-4.814958,-4.814958,-9.058887,103.1333333
12.56650617,7.139168,2.90835,0.7828532,-2.4226,-4.789982,-4.789982,-9.047656,103.1666667
12.56868117,7.123528,2.896143,0.7664551,-2.460946,-4.817859,-4.817859,-9.060107,103.2
12.57037117,7.100822,2.878077,0.7588868,-2.48302,-4.849268,-4.849268,-9.064502,103.2333333
12.57380617,7.142952,2.914453,0.7899171,-2.426131,-4.799569,-4.799569,-9.037402,103.2666667
12.57723617,7.152792,2.926172,0.8235962,-2.426888,-4.800326,-4.800326,-9.027026,103.3
12.58036117,7.147242,2.908106,0.7868897,-2.442277,-4.799316,-4.799316,-9.044238,103.3333333
12.58561117,7.149512,2.911036,0.7989991,-2.440511,-4.794524,-4.794524,-9.02959,103.3666667
12.58894117,7.083667,2.863184,0.7641847,-2.460694,-4.832617,-4.832617,-9.059863,103.4
12.59356117,7.115202,2.911036,0.7861329,-2.446818,-4.816472,-4.816472,-9.066943,103.4333333
12.59726617,7.120752,2.888575,0.7694824,-2.448332,-4.826563,-4.826563,-9.057178,103.4666667
12.59960617,7.098804,2.885889,0.7773032,-2.451612,-4.824292,-4.824292,-9.066211,103.5
12.60078617,7.125041,2.92251,0.808838,-2.435339,-4.790235,-4.790235,-9.050342,103.5333333
12.60106617,7.146233,2.914698,0.805306,-2.429663,-4.79528,-4.79528,-9.041308,103.5666667
12.60104617,7.139673,2.902735,0.7982422,-2.434457,-4.802848,-4.802848,-9.055469,103.6
12.60102617,7.144593,2.902491,0.7894125,-2.435466,-4.794271,-4.794271,-9.065967,103.6333333
12.60101117,7.13715,2.900782,0.7823487,-2.443034,-4.794775,-4.794775,-9.042285,103.6666667
12.60138617,7.126302,2.893213,0.7752848,-2.446314,-4.817985,-4.817985,-9.066699,103.7
12.60238117,7.12378,2.899317,0.7793214,-2.443286,-4.807642,-4.807642,-9.053271,103.7333333
12.60524617,7.138664,2.909327,0.791683,-2.449593,-4.809155,-4.809155,-9.055469,103.7666667
12.60860617,7.172218,2.935327,0.8262451,-2.403931,-4.781909,-4.781909,-9.013965,103.8
12.61144117,7.136393,2.904199,0.8017742,-2.447827,-4.801839,-4.801839,-9.04021,103.8333333
12.61523617,7.154053,2.917139,0.7918091,-2.429159,-4.789478,-4.789478,-9.043872,103.8666667
12.61878117,7.144971,2.911036,0.7894125,-2.434961,-4.801335,-4.801335,-9.046435,103.9
12.62193617,7.15254,2.903955,0.7937012,-2.423104,-4.792505,-4.792505,-9.039355,103.9333333
12.62539617,7.128321,2.893702,0.7694824,-2.436979,-4.799821,-4.799821,-9.06084,103.9666667
12.62841117,7.129835,2.905909,0.7904215,-2.447575,-4.819499,-4.819499,-9.064258,104
12.63118117,7.136898,2.900293,0.7894125,-2.447575,-4.81294,-4.81294,-9.057422,104.0333333
12.63156617,7.121257,2.901026,0.8015218,-2.454639,-4.819373,-4.819373,-9.054004,104.0666667
12.63218117,7.132609,2.892481,0.7889079,-2.442529,-4.81622,-4.81622,-9.046679,104.1
12.63186117,7.122519,2.892237,0.7819703,-2.45035,-4.802092,-4.802092,-9.063647,104.1333333
12.63224617,7.14762,2.91836,0.8164063,-2.450855,-4.810669,-4.810669,-9.04375,104.1666667
12.63232117,7.147998,2.9042,0.8050538,-2.431429,-4.796794,-4.796794,-9.039111,104.2
12.63263117,7.123528,2.893213,0.7667074,-2.457666,-4.812687,-4.812687,-9.052783,104.2333333
12.63366617,7.115959,2.887598,0.7707438,-2.464982,-4.825049,-4.825049,-9.066455,104.2666667
12.63566117,7.164145,2.920313,0.8080811,-2.42714,-4.785694,-4.785694,-9.036914,104.3
12.63847117,7.139925,2.917139,0.7952149,-2.446692,-4.809912,-4.809912,-9.056689,104.3333333
12.64158617,7.124032,2.896509,0.7823487,-2.463721,-4.823788,-4.823788,-9.066211,104.3666667
12.64486117,7.139168,2.902246,0.7914307,-2.436475,-4.798055,-4.798055,-9.038379,104.4
12.64890617,7.138538,2.917139,0.7884033,-2.432186,-4.793766,-4.793766,-9.034717,104.4333333
12.65243617,7.146484,2.910547,0.7992513,-2.426384,-4.794271,-4.794271,-9.044971,104.4666667
12.65587117,7.127059,2.894434,0.7770508,-2.449089,-4.822021,-4.822021,-9.057178,104.5
12.65917617,7.114698,2.888575,0.7863851,-2.463469,-4.814453,-4.814453,-9.066943,104.5333333
12.66116117,7.113184,2.896143,0.7823487,-2.451107,-4.823283,-4.823283,-9.063769,104.5666667
12.66189617,7.116716,2.902491,0.7866375,-2.441016,-4.813696,-4.813696,-9.05498,104.6
12.66262617,7.105868,2.876734,0.7755372,-2.452368,-4.821769,-4.821769,-9.064746,104.6333333
12.66338617,7.122771,2.902735,0.7709962,-2.449593,-4.825806,-4.825806,-9.059619,104.6666667
12.66330117,7.145476,2.906153,0.7914307,-2.445052,-4.800578,-4.800578,-9.058154,104.7
12.66305117,7.112049,2.905664,0.773519,-2.450098,-4.820256,-4.820256,-9.05376,104.7333333
12.66323117,7.115959,2.887842,0.7795736,-2.449593,-4.827572,-4.827572,-9.063281,104.7666667
12.66418117,7.115454,2.888819,0.760905,-2.468514,-4.825049,-4.825049,-9.063037,104.8
12.66531117,7.140178,2.889551,0.7765463,-2.457162,-4.807894,-4.807894,-9.044238,104.8333333
12.66772617,7.119996,2.897608,0.7604005,-2.458171,-4.819751,-4.819751,-9.077685,104.8666667
12.67082117,7.109905,2.886133,0.7674642,-2.46145,-4.833374,-4.833374,-9.082568,104.9
12.67374617,7.123023,2.911157,0.7740235,-2.448332,-4.814454,-4.814454,-9.067676,104.9333333
12.67809617,7.13715,2.91543,0.7873943,-2.422347,-4.806885,-4.806885,-9.046069,104.9666667
